route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
056-154,1411-Mifflin-Weekday-23,715-1242347,Outbound-LINCOLN PLACE TO McKEESPORT,0,056 -118,0560039
059-154,1411-Mifflin-Weekday-23,751-1242080,Outbound-MON VALLEY TO NORTH VERSAILLES,0,059 -133,0590195
059-154,1411-Mifflin-Weekday-23,752-1242081,Outbound-MON VALLEY TO NORTH VERSAILLES,0,059 -135,0590195
059-154,1411-Mifflin-Weekday-23,754-1242082,Outbound-MON VALLEY TO NORTH VERSAILLES,0,059 -137,0590195
059-154,1411-Mifflin-Weekday-23,756-1242083,Outbound-MON VALLEY TO NORTH VERSAILLES,0,059 -138,0590195
059-154,1411-Mifflin-Weekday-23,758-1242205,Outbound-MON VALLEY TO NORTH VERSAILLES,0,059 -152,0590195
059-154,1411-Mifflin-Weekday-23,760-1242395,Outbound-MON VALLEY TO NORTH VERSAILLES,0,059 -150,0590195
059-154,1411-Mifflin-Weekday-23,762-1242123,Outbound-MON VALLEY TO NORTH VERSAILLES,0,059 -153,0590195
P7-154,1411-Mifflin-Weekday-23,766-1242134,Outbound-McKEESPORT FLYER VIA EDGEWOOD & RANKIN,0,061C-230,P70055
P7-154,1411-Mifflin-Weekday-23,768-1242184,Outbound-McKEESPORT FLYER VIA EDGEWOOD & RANKIN,0,061C-233,P70055
P7-154,1411-Mifflin-Weekday-23,770-1242221,Outbound-McKEESPORT FLYER VIA EDGEWOOD & RANKIN,0,061C-236,P70055
P7-154,1411-Mifflin-Weekday-23,771-1242229,Outbound-McKEESPORT FLYER VIA EDGEWOOD & RANKIN,0,061C-244,P70055
P7-154,1411-Mifflin-Weekday-23,772-1242444,Outbound-McKEESPORT FLYER VIA EDGEWOOD & RANKIN,0,P7  -385,P70055
P7-154,1411-Mifflin-Weekday-23,773-1242227,Outbound-McKEESPORT FLYER VIA EDGEWOOD & RANKIN,0,061C-247,P70055
P7-154,1411-Mifflin-Weekday-23,774-1242226,Outbound-McKEESPORT FLYER VIA EDGEWOOD & RANKIN,0,061C-248,P70055
P7-154,1411-Mifflin-Weekday-23,775-1242223,Outbound-McKEESPORT FLYER VIA EDGEWOOD & RANKIN,0,061C-250,P70055
P7-154,1411-Mifflin-Weekday-23,776-1242208,Outbound-McKEESPORT FLYER VIA EDGEWOOD & RANKIN,0,061C-252,P70055
P7-154,1411-Mifflin-Weekday-23,777-1242224,Outbound-McKEESPORT FLYER VIA EDGEWOOD & RANKIN,0,061C-254,P70055
051-154,1411-Mifflin-Weekday-23,842-1242380,Inbound-CARRICK-SOUTH SIDE TO DOWNTOWN,1,053L-091,0510213
051-154,1411-Mifflin-Weekday-23,844-1242399,Inbound-CARRICK-SOUTH SIDE TO DOWNTOWN,1,051 -056,0510213
051-154,1411-Mifflin-Weekday-23,846-1242405,Inbound-CARRICK-SOUTH SIDE TO DOWNTOWN,1,051 -058,0510213
051-154,1411-Mifflin-Weekday-23,848-1242404,Inbound-CARRICK-SOUTH SIDE TO DOWNTOWN,1,051 -057,0510213
051-154,1411-Mifflin-Weekday-23,849-1242441,Inbound-CARRICK-SOUTH SIDE TO DOWNTOWN,1,051 -059,0510213
051-154,1411-Mifflin-Weekday-23,850-1242401,Inbound-CARRICK-SOUTH SIDE TO DOWNTOWN,1,051 -060,0510213
051-154,1411-Mifflin-Weekday-23,852-1242405,Inbound-CARRICK-SOUTH SIDE TO DOWNTOWN,1,051 -058,0510213
051-154,1411-Mifflin-Weekday-23,853-1242404,Inbound-CARRICK-SOUTH SIDE TO DOWNTOWN,1,051 -057,0510213
051-154,1411-Mifflin-Weekday-23,854-1242428,Inbound-CARRICK-SOUTH SIDE TO DOWNTOWN,1,053 -076,0510213
051-154,1411-Mifflin-Weekday-23,855-1242401,Inbound-CARRICK-SOUTH SIDE TO DOWNTOWN,1,051 -060,0510213
Y46-154,1411-Mifflin-Weekday-23,871-1242172,Inbound-ELIZABETH FLYER TO DOWNTOWN,1,Y46 -424,Y460071
Y46-154,1411-Mifflin-Weekday-23,872-1242173,Inbound-ELIZABETH FLYER TO DOWNTOWN,1,Y46 -425,Y460071
Y46-154,1411-Mifflin-Weekday-23,873-1242174,Inbound-ELIZABETH FLYER TO DOWNTOWN,1,Y46 -426,Y460071
Y46-154,1411-Mifflin-Weekday-23,874-1242175,Inbound-ELIZABETH FLYER TO DOWNTOWN,1,Y46 -427,Y460071
Y46-154,1411-Mifflin-Weekday-23,875-1242251,Inbound-ELIZABETH FLYER TO DOWNTOWN,1,Y46 -423,Y460071
Y46-154,1411-Mifflin-Weekday-23,876-1242172,Inbound-ELIZABETH FLYER DOWNTOWN VIA CENTURY III MALL,1,Y46 -424,Y460070
Y46-154,1411-Mifflin-Weekday-23,877-1242173,Inbound-ELIZABETH FLYER DOWNTOWN VIA CENTURY III MALL,1,Y46 -425,Y460070
Y46-154,1411-Mifflin-Weekday-23,878-1242174,Inbound-ELIZABETH FLYER DOWNTOWN VIA CENTURY III MALL,1,Y46 -426,Y460070
Y46-154,1411-Mifflin-Weekday-23,879-1242460,Inbound-ELIZABETH FLYER DOWNTOWN VIA CENTURY III MALL,1,Y46 -431,Y460070
Y46-154,1411-Mifflin-Weekday-23,880-1242179,Inbound-ELIZABETH FLYER DOWNTOWN VIA CENTURY III MALL,1,Y46 -429,Y460070
Y46-154,1411-Mifflin-Weekday-23,898-1242169,Inbound-ELIZABETH FLYER DOWNTOWN VIA CENTURY III MALL,1,Y46 -436,Y460070
Y46-154,1411-Mifflin-Weekday-23,900-1242468,Inbound-ELIZABETH FLYER DOWNTOWN VIA CENTURY III MALL,1,Y46 -437,Y460070
Y46-154,1411-Mifflin-Weekday-23,902-1242548,Inbound-ELIZABETH FLYER DOWNTOWN VIA CENTURY III MALL,1,Y46 -438,Y460070
Y46-154,1411-Mifflin-Weekday-23,903-1242170,Inbound-ELIZABETH FLYER DOWNTOWN VIA CENTURY III MALL,1,Y46 -439,Y460070
Y46-154,1411-Mifflin-Weekday-23,904-1242253,Inbound-ELIZABETH FLYER DOWNTOWN VIA CENTURY III MALL,1,Y46 -440,Y460070
Y46-154,1411-Mifflin-Weekday-23,905-1242171,Inbound-ELIZABETH FLYER DOWNTOWN VIA CENTURY III MALL,1,Y46 -442,Y460070
Y46-154,1411-Mifflin-Weekday-23,906-1242469,Inbound-ELIZABETH FLYER DOWNTOWN VIA CENTURY III MALL,1,Y46 -443,Y460070
051-154,1411-Mifflin-Weekday-23,931-1242266,Inbound-CARRICK-SOUTH SIDE TO DOWNTOWN,1,055 -092,0510213
051-154,1411-Mifflin-Weekday-23,933-1242267,Inbound-CARRICK-SOUTH SIDE TO DOWNTOWN,1,051 -001,0510199
051-154,1411-Mifflin-Weekday-23,935-1242269,Inbound-CARRICK-SOUTH SIDE TO DOWNTOWN,1,057 -121,0510199
051-154,1411-Mifflin-Weekday-23,936-1242268,Inbound-CARRICK-SOUTH SIDE TO DOWNTOWN,1,051 -002,0510213
051-154,1411-Mifflin-Weekday-23,937-1242274,Inbound-CARRICK-SOUTH SIDE TO DOWNTOWN,1,051 -005,0510199
Y49-154,1411-Mifflin-Weekday-23,1068-1242176,Inbound-PROSPECT PARK FLYER TO DOWNTOWN,1,Y49 -454,Y490027
Y49-154,1411-Mifflin-Weekday-23,1069-1242177,Inbound-PROSPECT PARK FLYER TO DOWNTOWN,1,Y49 -455,Y490027
Y49-154,1411-Mifflin-Weekday-23,1070-1242178,Inbound-PROSPECT PARK FLYER TO DOWNTOWN,1,Y49 -456,Y490027
Y49-154,1411-Mifflin-Weekday-23,1071-1242179,Inbound-PROSPECT PARK FLYER TO DOWNTOWN,1,Y46 -429,Y490027
Y49-154,1411-Mifflin-Weekday-23,1073-1242176,Inbound-PROSPECT PARK FLYER TO DOWNTOWN,1,Y49 -454,Y490027
Y49-154,1411-Mifflin-Weekday-23,1074-1242255,Inbound-PROSPECT PARK FLYER TO DOWNTOWN,1,Y49 -458,Y490027
Y49-154,1411-Mifflin-Weekday-23,1076-1242180,Inbound-PROSPECT PARK FLYER TO DOWNTOWN,1,Y49 -457,Y490027
Y49-154,1411-Mifflin-Weekday-23,1078-1242551,Inbound-PROSPECT PARK FLYER TO DOWNTOWN,1,Y49 -459,Y490027
Y49-154,1411-Mifflin-Weekday-23,1079-1242552,Inbound-PROSPECT PARK FLYER TO DOWNTOWN,1,Y49 -460,Y490027
Y49-154,1411-Mifflin-Weekday-23,1080-1242551,Inbound-PROSPECT PARK FLYER TO DOWNTOWN,1,Y49 -459,Y490027
Y49-154,1411-Mifflin-Weekday-23,1081-1242552,Inbound-PROSPECT PARK FLYER TO DOWNTOWN,1,Y49 -460,Y490027
Y49-154,1411-Mifflin-Weekday-23,1082-1242181,Inbound-PROSPECT PARK FLYER TO DOWNTOWN,1,Y49 -461,Y490027
Y49-154,1411-Mifflin-Weekday-23,1083-1242446,Inbound-PROSPECT PARK FLYER TO DOWNTOWN,1,Y49 -462,Y490027
Y49-154,1411-Mifflin-Weekday-23,1084-1242182,Inbound-PROSPECT PARK FLYER TO DOWNTOWN,1,Y49 -463,Y490027
Y49-154,1411-Mifflin-Weekday-23,1085-1242438,Inbound-PROSPECT PARK FLYER TO DOWNTOWN,1,Y49 -464,Y490027
Y49-154,1411-Mifflin-Weekday-23,1086-1242183,Inbound-PROSPECT PARK FLYER TO DOWNTOWN,1,Y49 -465,Y490027
Y49-154,1411-Mifflin-Weekday-23,1087-1242407,Inbound-PROSPECT PARK FLYER TO DOWNTOWN,1,Y49 -466,Y490027
Y49-154,1411-Mifflin-Weekday-23,1089-1242182,Inbound-PROSPECT PARK FLYER TO DOWNTOWN,1,Y49 -463,Y490027
Y49-154,1411-Mifflin-Weekday-23,1093-1242183,Inbound-PROSPECT PARK FLYER TO DOWNTOWN,1,Y49 -465,Y490027
Y49-154,1411-Mifflin-Weekday-23,1095-1242550,Inbound-PROSPECT PARK FLYER TO DOWNTOWN,1,Y49 -467,Y490027
Y49-154,1411-Mifflin-Weekday-23,1097-1242522,Inbound-PROSPECT PARK FLYER TO DOWNTOWN,1,Y49 -468,Y490027
Y49-154,1411-Mifflin-Weekday-23,1098-1242550,Inbound-PROSPECT PARK FLYER TO DOWNTOWN,1,Y49 -467,Y490027
Y49-154,1411-Mifflin-Weekday-23,1099-1242522,Inbound-PROSPECT PARK FLYER TO DOWNTOWN,1,Y49 -468,Y490027
056-154,1411-Mifflin-Weekday-23,1123-1242128,Inbound-LINCOLN PLACE TO DOWNTOWN PITTSBURGH,1,056 -110,0560049
056-154,1411-Mifflin-Weekday-23,1124-1242129,Inbound-LINCOLN PLACE TO DOWNTOWN PITTSBURGH,1,056 -111,0560049
056-154,1411-Mifflin-Weekday-23,1125-1242130,Inbound-LINCOLN PLACE TO DOWNTOWN PITTSBURGH,1,056 -112,0560049
056-154,1411-Mifflin-Weekday-23,1127-1242128,Inbound-LINCOLN PLACE TO DOWNTOWN PITTSBURGH,1,056 -110,0560049
056-154,1411-Mifflin-Weekday-23,1129-1242185,Inbound-LINCOLN PLACE TO DOWNTOWN PITTSBURGH,1,056 -114,0560049
056-154,1411-Mifflin-Weekday-23,1131-1242189,Inbound-LINCOLN PLACE TO DOWNTOWN PITTSBURGH,1,056 -115,0560049
056-154,1411-Mifflin-Weekday-23,1133-1242130,Inbound-LINCOLN PLACE TO DOWNTOWN PITTSBURGH,1,056 -112,0560049
056-154,1411-Mifflin-Weekday-23,1134-1242131,Inbound-LINCOLN PLACE TO DOWNTOWN PITTSBURGH,1,056 -113,0560049
056-154,1411-Mifflin-Weekday-23,1137-1242185,Inbound-LINCOLN PLACE TO DOWNTOWN PITTSBURGH,1,056 -114,0560049
056-154,1411-Mifflin-Weekday-23,1139-1242189,Inbound-LINCOLN PLACE TO DOWNTOWN PITTSBURGH,1,056 -115,0560049
056-154,1411-Mifflin-Weekday-23,1141-1242131,Inbound-LINCOLN PLACE TO DOWNTOWN PITTSBURGH,1,056 -113,0560049
056-154,1411-Mifflin-Weekday-23,1143-1242185,Inbound-LINCOLN PLACE TO DOWNTOWN PITTSBURGH,1,056 -114,0560049
056-154,1411-Mifflin-Weekday-23,1145-1242189,Inbound-LINCOLN PLACE TO DOWNTOWN PITTSBURGH,1,056 -115,0560049
056-154,1411-Mifflin-Weekday-23,1147-1242131,Inbound-LINCOLN PLACE TO DOWNTOWN PITTSBURGH,1,056 -113,0560049
056-154,1411-Mifflin-Weekday-23,1149-1242185,Inbound-LINCOLN PLACE TO DOWNTOWN PITTSBURGH,1,056 -114,0560049
056-154,1411-Mifflin-Weekday-23,1151-1242189,Inbound-LINCOLN PLACE TO DOWNTOWN PITTSBURGH,1,056 -115,0560049
056-154,1411-Mifflin-Weekday-23,1153-1242132,Inbound-LINCOLN PLACE TO DOWNTOWN PITTSBURGH,1,056 -116,0560049
056-154,1411-Mifflin-Weekday-23,1155-1242188,Inbound-LINCOLN PLACE TO DOWNTOWN PITTSBURGH,1,056 -117,0560049
056-154,1411-Mifflin-Weekday-23,1156-1242189,Inbound-LINCOLN PLACE TO DOWNTOWN PITTSBURGH,1,056 -115,0560049
056-154,1411-Mifflin-Weekday-23,1158-1242132,Inbound-LINCOLN PLACE TO DOWNTOWN PITTSBURGH,1,056 -116,0560049
056-154,1411-Mifflin-Weekday-23,1162-1242347,Inbound-LINCOLN PLACE TO DOWNTOWN PITTSBURGH,1,056 -118,0560049
056-154,1411-Mifflin-Weekday-23,1167-1242348,Inbound-LINCOLN PLACE TO DOWNTOWN PITTSBURGH,1,056 -119,0560049
056-154,1411-Mifflin-Weekday-23,1169-1242347,Inbound-LINCOLN PLACE TO DOWNTOWN PITTSBURGH,1,056 -118,0560049
056-154,1411-Mifflin-Weekday-23,1171-1242348,Inbound-LINCOLN PLACE TO DOWNTOWN PITTSBURGH,1,056 -119,0560049
056-154,1411-Mifflin-Weekday-23,1172-1242347,Inbound-LINCOLN PLACE TO DOWNTOWN PITTSBURGH,1,056 -118,0560049
056-154,1411-Mifflin-Weekday-23,1176-1242348,Inbound-LINCOLN PLACE TO DOWNTOWN PITTSBURGH,1,056 -119,0560049
056-154,1411-Mifflin-Weekday-23,1178-1242347,Inbound-LINCOLN PLACE TO DOWNTOWN PITTSBURGH,1,056 -118,0560049
060-154,1411-Mifflin-Weekday-23,1182-1242124,Outbound-WALNUT VERSAILLES VIA TRANSPORTATION CENTER,0,060 -154,0600030
060-154,1411-Mifflin-Weekday-23,1183-1242124,Outbound-WALNUT VERSAILLES VIA TRANSPORTATION CENTER,0,060 -154,0600030
060-154,1411-Mifflin-Weekday-23,1184-1242124,Outbound-WALNUT VERSAILLES VIA TRANSPORTATION CENTER,0,060 -154,0600030
060-154,1411-Mifflin-Weekday-23,1185-1242124,Outbound-WALNUT VERSAILLES VIA TRANSPORTATION CENTER,0,060 -154,0600030
060-154,1411-Mifflin-Weekday-23,1186-1242447,Outbound-WALNUT VERSAILLES VIA TRANSPORTATION CENTER,0,060 -155,0600030
060-154,1411-Mifflin-Weekday-23,1187-1242447,Outbound-WALNUT VERSAILLES VIA TRANSPORTATION CENTER,0,060 -155,0600030
060-154,1411-Mifflin-Weekday-23,1188-1242447,Outbound-WALNUT VERSAILLES VIA TRANSPORTATION CENTER,0,060 -155,0600030
060-154,1411-Mifflin-Weekday-23,1189-1242448,Outbound-WALNUT VERSAILLES VIA TRANSPORTATION CENTER,0,060 -156,0600030
060-154,1411-Mifflin-Weekday-23,1190-1242448,Outbound-WALNUT VERSAILLES VIA TRANSPORTATION CENTER,0,060 -156,0600030
060-154,1411-Mifflin-Weekday-23,1191-1242448,Outbound-WALNUT VERSAILLES VIA TRANSPORTATION CENTER,0,060 -156,0600030
060-154,1411-Mifflin-Weekday-23,1192-1242448,Outbound-WALNUT VERSAILLES VIA TRANSPORTATION CENTER,0,060 -156,0600030
060-154,1411-Mifflin-Weekday-23,1193-1242440,Outbound-WALNUT VERSAILLES VIA TRANSPORTATION CENTER,0,060 -157,0600030
060-154,1411-Mifflin-Weekday-23,1194-1242440,Outbound-WALNUT VERSAILLES VIA TRANSPORTATION CENTER,0,060 -157,0600030
060-154,1411-Mifflin-Weekday-23,1195-1242440,Outbound-WALNUT VERSAILLES VIA TRANSPORTATION CENTER,0,060 -157,0600030
053L-154,1411-Mifflin-Weekday-23,1196-1242270,Inbound-HOMESTEAD PARK LIMITED TO DOWNTOWN,1,051 -004,053L0057
053L-154,1411-Mifflin-Weekday-23,1198-1242272,Inbound-HOMESTEAD PARK LIMITED TO DOWNTOWN,1,051 -006,053L0057
053L-154,1411-Mifflin-Weekday-23,1199-1242278,Inbound-HOMESTEAD PARK LIMITED TO DOWNTOWN,1,053L-079,053L0057
053L-154,1411-Mifflin-Weekday-23,1200-1242281,Inbound-HOMESTEAD PARK LIMITED TO DOWNTOWN,1,055 -095,053L0057
053L-154,1411-Mifflin-Weekday-23,1201-1242285,Inbound-HOMESTEAD PARK LIMITED TO DOWNTOWN,1,053L-080,053L0057
053L-154,1411-Mifflin-Weekday-23,1202-1242271,Inbound-HOMESTEAD PARK LIMITED TO DOWNTOWN,1,053L-077,053L0056
061C-154,1411-Mifflin-Weekday-23,1224-1242212,Outbound-MCKEESPORT HOMESTEAD VIA OAKLAND-SQ HILL-MURRAY AV,0,061C-225,061C0191
061C-154,1411-Mifflin-Weekday-23,1226-1242213,Outbound-MCKEESPORT HOMESTEAD VIA OAKLAND-SQ HILL-MURRAY AV,0,061C-226,061C0191
061D-154,1411-Mifflin-Weekday-23,1227-1242243,Outbound-MURRAY - WATERFRONT VIA OAKLAND-SQUIRREL HILL,0,061D-267,061D0078
061C-154,1411-Mifflin-Weekday-23,1228-1242214,Outbound-MCKEESPORT HOMESTEAD VIA OAKLAND-SQ HILL-MURRAY AV,0,061C-227,061C0191
061D-154,1411-Mifflin-Weekday-23,1229-1242238,Outbound-MURRAY - WATERFRONT VIA OAKLAND-SQUIRREL HILL,0,061D-269,061D0078
061C-154,1411-Mifflin-Weekday-23,1230-1242215,Outbound-MCKEESPORT HOMESTEAD VIA OAKLAND-SQ HILL-MURRAY AV,0,061C-228,061C0191
061D-154,1411-Mifflin-Weekday-23,1231-1242234,Outbound-MURRAY - WATERFRONT VIA OAKLAND-SQUIRREL HILL,0,061D-270,061D0078
061C-154,1411-Mifflin-Weekday-23,1232-1242216,Outbound-MCKEESPORT HOMESTEAD VIA OAKLAND-SQ HILL-MURRAY AV,0,061C-229,061C0191
061D-154,1411-Mifflin-Weekday-23,1233-1242245,Outbound-MURRAY - WATERFRONT VIA OAKLAND-SQUIRREL HILL,0,061D-271,061D0078
061C-154,1411-Mifflin-Weekday-23,1234-1242217,Outbound-MCKEESPORT HOMESTEAD VIA OAKLAND-SQ HILL-MURRAY AV,0,061C-231,061C0191
061D-154,1411-Mifflin-Weekday-23,1235-1242246,Outbound-MURRAY - WATERFRONT VIA OAKLAND-SQUIRREL HILL,0,061D-272,061D0078
061C-154,1411-Mifflin-Weekday-23,1236-1242212,Outbound-MCKEESPORT HOMESTEAD VIA OAKLAND-SQ HILL-MURRAY AV,0,061C-225,061C0191
061D-154,1411-Mifflin-Weekday-23,1237-1242239,Outbound-MURRAY - WATERFRONT VIA OAKLAND-SQUIRREL HILL,0,061D-273,061D0078
061C-154,1411-Mifflin-Weekday-23,1238-1242218,Outbound-MCKEESPORT HOMESTEAD VIA OAKLAND-SQ HILL-MURRAY AV,0,061C-232,061C0191
061D-154,1411-Mifflin-Weekday-23,1239-1242243,Outbound-MURRAY - WATERFRONT VIA OAKLAND-SQUIRREL HILL,0,061D-267,061D0078
061C-154,1411-Mifflin-Weekday-23,1240-1242213,Outbound-MCKEESPORT HOMESTEAD VIA OAKLAND-SQ HILL-MURRAY AV,0,061C-226,061C0191
061D-154,1411-Mifflin-Weekday-23,1241-1242244,Outbound-MURRAY - WATERFRONT VIA OAKLAND-SQUIRREL HILL,0,061D-268,061D0078
061C-154,1411-Mifflin-Weekday-23,1242-1242219,Outbound-MCKEESPORT HOMESTEAD VIA OAKLAND-SQ HILL-MURRAY AV,0,061C-234,061C0191
061D-154,1411-Mifflin-Weekday-23,1243-1242238,Outbound-MURRAY - WATERFRONT VIA OAKLAND-SQUIRREL HILL,0,061D-269,061D0078
061C-154,1411-Mifflin-Weekday-23,1244-1242214,Outbound-MCKEESPORT HOMESTEAD VIA OAKLAND-SQ HILL-MURRAY AV,0,061C-227,061C0191
061D-154,1411-Mifflin-Weekday-23,1245-1242247,Outbound-MURRAY - WATERFRONT VIA OAKLAND-SQUIRREL HILL,0,061D-275,061D0078
061C-154,1411-Mifflin-Weekday-23,1246-1242220,Outbound-MCKEESPORT HOMESTEAD VIA OAKLAND-SQ HILL-MURRAY AV,0,061C-235,061C0191
061D-154,1411-Mifflin-Weekday-23,1247-1242248,Outbound-MURRAY - WATERFRONT VIA OAKLAND-SQUIRREL HILL,0,061D-276,061D0078
061C-154,1411-Mifflin-Weekday-23,1248-1242215,Outbound-MCKEESPORT HOMESTEAD VIA OAKLAND-SQ HILL-MURRAY AV,0,061C-228,061C0191
061D-154,1411-Mifflin-Weekday-23,1249-1242245,Outbound-MURRAY - WATERFRONT VIA OAKLAND-SQUIRREL HILL,0,061D-271,061D0078
061C-154,1411-Mifflin-Weekday-23,1250-1242134,Outbound-MCKEESPORT HOMESTEAD VIA OAKLAND-SQ HILL-MURRAY AV,0,061C-230,061C0191
061D-154,1411-Mifflin-Weekday-23,1251-1242246,Outbound-MURRAY - WATERFRONT VIA OAKLAND-SQUIRREL HILL,0,061D-272,061D0078
061C-154,1411-Mifflin-Weekday-23,1252-1242216,Outbound-MCKEESPORT HOMESTEAD VIA OAKLAND-SQ HILL-MURRAY AV,0,061C-229,061C0191
061D-154,1411-Mifflin-Weekday-23,1253-1242239,Outbound-MURRAY - WATERFRONT VIA OAKLAND-SQUIRREL HILL,0,061D-273,061D0078
061D-154,1411-Mifflin-Weekday-23,1255-1242127,Outbound-MURRAY - WATERFRONT VIA OAKLAND-SQUIRREL HILL,0,061D-274,061D0078
061D-154,1411-Mifflin-Weekday-23,1275-1242249,Outbound-MURRAY - WATERFRONT VIA OAKLAND-SQUIRREL HILL,0,061D-286,061D0078
061C-154,1411-Mifflin-Weekday-23,1276-1242393,Outbound-MCKEESPORT HOMESTEAD VIA OAKLAND-SQ HILL-MURRAY AV,0,061C-249,061C0191
061D-154,1411-Mifflin-Weekday-23,1277-1242443,Outbound-MURRAY - WATERFRONT VIA OAKLAND-SQUIRREL HILL,0,061D-287,061D0078
061C-154,1411-Mifflin-Weekday-23,1278-1242223,Outbound-MCKEESPORT HOMESTEAD VIA OAKLAND-SQ HILL-MURRAY AV,0,061C-250,061C0191
061D-154,1411-Mifflin-Weekday-23,1279-1242510,Outbound-MURRAY - WATERFRONT VIA OAKLAND-SQUIRREL HILL,0,061D-288,061D0078
061C-154,1411-Mifflin-Weekday-23,1280-1242416,Outbound-MCKEESPORT HOMESTEAD VIA OAKLAND-SQ HILL-MURRAY AV,0,061C-251,061C0191
061D-154,1411-Mifflin-Weekday-23,1281-1242508,Outbound-MURRAY - WATERFRONT VIA OAKLAND-SQUIRREL HILL,0,061D-289,061D0078
061C-154,1411-Mifflin-Weekday-23,1282-1242208,Outbound-MCKEESPORT HOMESTEAD VIA OAKLAND-SQ HILL-MURRAY AV,0,061C-252,061C0191
061D-154,1411-Mifflin-Weekday-23,1283-1242512,Outbound-MURRAY - WATERFRONT VIA OAKLAND-SQUIRREL HILL,0,061D-283,061D0078
061C-154,1411-Mifflin-Weekday-23,1284-1242228,Outbound-MCKEESPORT HOMESTEAD VIA OAKLAND-SQ HILL-MURRAY AV,0,061C-253,061C0191
061D-154,1411-Mifflin-Weekday-23,1285-1242236,Outbound-MURRAY - WATERFRONT VIA OAKLAND-SQUIRREL HILL,0,061D-290,061D0078
061C-154,1411-Mifflin-Weekday-23,1286-1242224,Outbound-MCKEESPORT HOMESTEAD VIA OAKLAND-SQ HILL-MURRAY AV,0,061C-254,061C0191
061D-154,1411-Mifflin-Weekday-23,1287-1242503,Outbound-MURRAY - WATERFRONT VIA OAKLAND-SQUIRREL HILL,0,061D-284,061D0078
061C-154,1411-Mifflin-Weekday-23,1288-1242225,Outbound-MCKEESPORT HOMESTEAD VIA OAKLAND-SQ HILL-MURRAY AV,0,061C-255,061C0191
061D-154,1411-Mifflin-Weekday-23,1289-1242506,Outbound-MURRAY - WATERFRONT VIA OAKLAND-SQUIRREL HILL,0,061D-285,061D0078
061C-154,1411-Mifflin-Weekday-23,1290-1242210,Outbound-MCKEESPORT HOMESTEAD VIA OAKLAND-SQ HILL-MURRAY AV,0,061C-256,061C0191
061D-154,1411-Mifflin-Weekday-23,1291-1242249,Outbound-MURRAY - WATERFRONT VIA OAKLAND-SQUIRREL HILL,0,061D-286,061D0078
061C-154,1411-Mifflin-Weekday-23,1292-1242209,Outbound-MCKEESPORT HOMESTEAD VIA OAKLAND-SQ HILL-MURRAY AV,0,061C-257,061C0191
061D-154,1411-Mifflin-Weekday-23,1293-1242241,Outbound-MURRAY - WATERFRONT VIA OAKLAND-SQUIRREL HILL,0,061D-292,061D0078
061C-154,1411-Mifflin-Weekday-23,1294-1242222,Outbound-MCKEESPORT HOMESTEAD VIA OAKLAND-SQ HILL-MURRAY AV,0,061C-258,061C0191
061D-154,1411-Mifflin-Weekday-23,1295-1242425,Outbound-MURRAY - WATERFRONT VIA OAKLAND-SQUIRREL HILL,0,061D-293,061D0078
061C-154,1411-Mifflin-Weekday-23,1296-1242211,Outbound-MCKEESPORT HOMESTEAD VIA OAKLAND-SQ HILL-MURRAY AV,0,061C-259,061C0191
061D-154,1411-Mifflin-Weekday-23,1297-1242510,Outbound-MURRAY - WATERFRONT VIA OAKLAND-SQUIRREL HILL,0,061D-288,061D0078
061C-154,1411-Mifflin-Weekday-23,1298-1242423,Outbound-MCKEESPORT HOMESTEAD VIA OAKLAND-SQ HILL-MURRAY AV,0,061C-260,061C0191
061D-154,1411-Mifflin-Weekday-23,1299-1242508,Outbound-MURRAY - WATERFRONT VIA OAKLAND-SQUIRREL HILL,0,061D-289,061D0078
061C-154,1411-Mifflin-Weekday-23,1300-1242492,Outbound-MCKEESPORT HOMESTEAD VIA OAKLAND-SQ HILL-MURRAY AV,0,061C-261,061C0191
061D-154,1411-Mifflin-Weekday-23,1301-1242236,Outbound-MURRAY - WATERFRONT VIA OAKLAND-SQUIRREL HILL,0,061D-290,061D0078
061C-154,1411-Mifflin-Weekday-23,1302-1242494,Outbound-MCKEESPORT HOMESTEAD VIA OAKLAND-SQ HILL-MURRAY AV,0,061C-262,061C0191
061D-154,1411-Mifflin-Weekday-23,1303-1242342,Outbound-MURRAY - WATERFRONT VIA OAKLAND-SQUIRREL HILL,0,061D-295,061D0078
061C-154,1411-Mifflin-Weekday-23,1304-1242225,Outbound-MCKEESPORT HOMESTEAD VIA OAKLAND-SQ HILL-MURRAY AV,0,061C-255,061C0191
061D-154,1411-Mifflin-Weekday-23,1305-1242241,Outbound-MURRAY - WATERFRONT VIA OAKLAND-SQUIRREL HILL,0,061D-292,061D0078
061C-154,1411-Mifflin-Weekday-23,1306-1242209,Outbound-MCKEESPORT HOMESTEAD VIA OAKLAND-SQ HILL-MURRAY AV,0,061C-257,061C0191
061D-154,1411-Mifflin-Weekday-23,1307-1242517,Outbound-MURRAY - WATERFRONT VIA OAKLAND-SQUIRREL HILL,0,061D-298,061D0078
061C-154,1411-Mifflin-Weekday-23,1308-1242211,Outbound-MCKEESPORT HOMESTEAD VIA OAKLAND-SQ HILL-MURRAY AV,0,061C-259,061C0191
061D-154,1411-Mifflin-Weekday-23,1309-1242149,Outbound-MURRAY - WATERFRONT VIA OAKLAND-SQUIRREL HILL,0,061D-297,061D0078
